t,x,y,z,yaw
53.2500,-0.158638,-0.163534,1.426809,-139.4861
53.2820,-0.171707,-0.171256,1.426899,-138.6908
53.2970,-0.182606,-0.174919,1.421067,-137.6939
53.3130,-0.195906,-0.181296,1.419551,-136.7534
53.3290,-0.209513,-0.190583,1.419385,-135.8640
53.3600,-0.222609,-0.198762,1.416789,-134.9210
53.3750,-0.235264,-0.203186,1.416471,-133.7208
53.3910,-0.246446,-0.209829,1.417219,-132.3650
53.4070,-0.259498,-0.217112,1.416258,-130.9299
53.4380,-0.272926,-0.224367,1.415266,-129.6520
53.4540,-0.288437,-0.230701,1.408687,-128.4879
53.4690,-0.302284,-0.237759,1.406863,-127.2177
53.5000,-0.316289,-0.244138,1.402051,-125.4757
53.5160,-0.330180,-0.251166,1.398548,-123.3563
53.5320,-0.339569,-0.257897,1.403360,-121.6793
53.5470,-0.352332,-0.264612,1.402196,-120.0194
53.5790,-0.365820,-0.272708,1.397771,-118.0600
53.5940,-0.376676,-0.278522,1.394081,-115.1568
53.6100,-0.386798,-0.283768,1.397904,-111.7368
53.6410,-0.396911,-0.289923,1.397905,-108.6531
53.6570,-0.407762,-0.296466,1.397126,-105.9541
53.6720,-0.420052,-0.305239,1.396725,-103.6779
53.6880,-0.431581,-0.312414,1.397288,-101.6704
53.7190,-0.442156,-0.319846,1.397691,-99.4950
53.7350,-0.452560,-0.326903,1.398139,-96.7728
53.7500,-0.463934,-0.334077,1.397872,-93.9752
53.7660,-0.473162,-0.340887,1.398349,-92.0343
53.7970,-0.482909,-0.347725,1.398124,-90.4868
53.8290,-0.488039,-0.348867,1.394928,-88.7073
53.8290,-0.494763,-0.353481,1.394180,-86.5250
53.8600,-0.501365,-0.358920,1.394897,-84.4861
53.8750,-0.505656,-0.364176,1.398142,-82.7346
53.8910,-0.510060,-0.368157,1.396980,-81.0911
53.9070,-0.513978,-0.372279,1.398547,-79.5601
53.9380,-0.518457,-0.377270,1.399777,-78.2852
53.9540,-0.521495,-0.379974,1.397392,-77.3906
53.9690,-0.524947,-0.383065,1.398695,-76.3571
54.0000,-0.528309,-0.389241,1.400054,-74.3492
54.0160,-0.531821,-0.393502,1.400725,-72.1607
54.0320,-0.534385,-0.398366,1.401066,-70.5534
54.0470,-0.536604,-0.401260,1.406685,-69.6571
54.0790,-0.538641,-0.406467,1.407682,-68.9045
54.0940,-0.540075,-0.411183,1.408631,-67.6150
54.1100,-0.540926,-0.415284,1.409348,-65.6936
54.1250,-0.541432,-0.419169,1.409657,-63.7248
54.1570,-0.541719,-0.423294,1.409577,-62.1613
54.1720,-0.541740,-0.427740,1.409226,-60.9108
54.1880,-0.541102,-0.421215,1.399555,-59.8791
54.2190,-0.540434,-0.424065,1.397277,-58.6535
54.2350,-0.539352,-0.426472,1.395567,-57.2880
54.2500,-0.537949,-0.428555,1.394157,-55.8356
54.2660,-0.536462,-0.430702,1.392683,-54.3068
54.2970,-0.534302,-0.431430,1.391126,-52.7355
54.3130,-0.532977,-0.428977,1.398311,-51.1894
54.3290,-0.531111,-0.430721,1.399203,-49.7928
54.3600,-0.528250,-0.430550,1.398160,-48.8683
54.3750,-0.526457,-0.431181,1.398513,-48.1615
54.3910,-0.525797,-0.432168,1.397767,-47.5860
54.4070,-0.523641,-0.431218,1.397319,-44.9241
54.4380,-0.522961,-0.429630,1.399871,-42.8057
54.4540,-0.521405,-0.430007,1.400318,-41.3926
54.4690,-0.520573,-0.430601,1.398961,-40.9665
54.5000,-0.518777,-0.431946,1.399011,-40.5897
54.5160,-0.516909,-0.433041,1.398965,-39.9470
54.5320,-0.515816,-0.428970,1.395622,-37.4098
54.5470,-0.515232,-0.428547,1.395249,-36.2574
54.5790,-0.514756,-0.426020,1.398420,-34.2098
54.5940,-0.513985,-0.426145,1.398123,-33.1222
54.6100,-0.511781,-0.425282,1.394952,-32.8564
54.6250,-0.511223,-0.425505,1.394432,-32.6136
54.6570,-0.511584,-0.425479,1.394312,-31.3205
54.6720,-0.509826,-0.423673,1.390768,-29.3338
54.6880,-0.510179,-0.425043,1.389173,-28.9408
54.7190,-0.509356,-0.425888,1.385793,-28.3366
54.7350,-0.508398,-0.425956,1.383378,-27.7467
54.7500,-0.507548,-0.425956,1.381018,-27.1680
54.7660,-0.509091,-0.421793,1.381523,-26.0967
54.7970,-0.508911,-0.420696,1.381426,-24.8760
54.8130,-0.508641,-0.419888,1.380735,-23.9526
54.8290,-0.506289,-0.416900,1.377454,-23.7950
54.8600,-0.505270,-0.415860,1.376050,-23.7354
54.8750,-0.504406,-0.414578,1.375101,-23.4717
54.8910,-0.503390,-0.412945,1.374697,-23.0341
54.9070,-0.501939,-0.406619,1.371287,-22.3286
54.9380,-0.501022,-0.402527,1.369305,-21.5543
54.9540,-0.499907,-0.399854,1.367602,-21.3809
54.9690,-0.498541,-0.397248,1.365883,-21.5746
54.9850,-0.497028,-0.394291,1.364715,-21.0574
55.0160,-0.499195,-0.387555,1.368184,-19.5844
55.0320,-0.497951,-0.383942,1.367557,-18.4166
55.0470,-0.496322,-0.380942,1.366193,-18.1592
55.0790,-0.494065,-0.378039,1.364351,-18.5383
55.0940,-0.492311,-0.374784,1.362528,-18.4745
55.1100,-0.490754,-0.371232,1.361499,-17.8607
55.1250,-0.489527,-0.368351,1.361403,-17.3171
55.1570,-0.487712,-0.365319,1.361230,-17.0877
55.1720,-0.486075,-0.362844,1.360722,-16.9712
55.1880,-0.485508,-0.360304,1.360201,-16.9683
55.2190,-0.483724,-0.357860,1.359644,-16.9415
55.2350,-0.481913,-0.355406,1.359884,-16.5921
55.2500,-0.480019,-0.352925,1.360325,-16.1148
55.2660,-0.478139,-0.350417,1.360377,-15.6994
55.2970,-0.476243,-0.348016,1.359925,-15.5841
55.3130,-0.474185,-0.345892,1.359355,-15.7312
55.3290,-0.474470,-0.342744,1.359518,-15.8053
55.3440,-0.473400,-0.341736,1.359441,-15.7806
55.3750,-0.471085,-0.339506,1.359187,-15.4984
55.3910,-0.469123,-0.337886,1.358712,-15.0628
55.4070,-0.468273,-0.335855,1.358379,-14.5472
55.4380,-0.466673,-0.334494,1.358406,-14.4622
55.4540,-0.464562,-0.333154,1.358459,-14.4762
55.4690,-0.462322,-0.331953,1.358465,-14.4122
55.4850,-0.459940,-0.330872,1.358288,-14.4942
55.5160,-0.457503,-0.329713,1.358216,-14.7172
55.5320,-0.454893,-0.328488,1.358115,-14.7896
55.5470,-0.452389,-0.327185,1.357884,-14.6869
55.5790,-0.450693,-0.325926,1.357887,-14.5792
55.5940,-0.448695,-0.324853,1.357996,-14.5211
55.6100,-0.446393,-0.323578,1.357922,-14.4010
55.6410,-0.444121,-0.322338,1.357519,-14.2823
55.6570,-0.441894,-0.320959,1.356778,-14.2131
55.6720,-0.439368,-0.319642,1.355719,-14.2072
55.6880,-0.436877,-0.318411,1.355058,-14.0908
55.7190,-0.434932,-0.317103,1.354918,-13.8428
55.7350,-0.432582,-0.316033,1.354269,-13.6140
55.7500,-0.430136,-0.315242,1.353536,-13.6287
55.7660,-0.427507,-0.314694,1.352792,-13.7910
55.7970,-0.424863,-0.314162,1.351995,-13.7899
55.8130,-0.422436,-0.313692,1.351672,-13.6010
55.8290,-0.419914,-0.313241,1.351479,-13.4508
55.8440,-0.417437,-0.312946,1.350834,-13.4511
55.8750,-0.415085,-0.312647,1.350399,-13.3393
55.8910,-0.412654,-0.312263,1.349764,-13.1383
55.9070,-0.410207,-0.312044,1.349339,-13.0143
55.9380,-0.407757,-0.311738,1.349004,-12.9705
55.9540,-0.405439,-0.311283,1.348696,-12.8696
55.9690,-0.403303,-0.310696,1.348315,-12.6220
56.0000,-0.401293,-0.310064,1.347864,-12.2097
56.0160,-0.399195,-0.309571,1.347450,-12.1445
56.0320,-0.396907,-0.309278,1.347095,-12.4856
56.0470,-0.396536,-0.308720,1.348751,-12.6938
56.0790,-0.394433,-0.308153,1.348870,-12.9145
56.0940,-0.392372,-0.307718,1.348706,-13.1473
56.1100,-0.390695,-0.306913,1.348860,-13.1711
56.1250,-0.388988,-0.306069,1.348775,-12.9944
56.1570,-0.387273,-0.305230,1.348618,-12.8775
56.1720,-0.385433,-0.304534,1.348410,-12.9774
56.1880,-0.383612,-0.303805,1.347681,-13.1021
56.2190,-0.381781,-0.303120,1.347284,-13.1136
56.2350,-0.380122,-0.302551,1.347110,-13.0398
56.2500,-0.378481,-0.302024,1.347008,-12.9122
56.2660,-0.376837,-0.301534,1.346887,-12.7705
56.2970,-0.375166,-0.301066,1.346634,-12.7006
56.3130,-0.373559,-0.300504,1.346371,-12.5773
56.3290,-0.372004,-0.299826,1.346115,-12.4809
56.3440,-0.370373,-0.299149,1.345770,-12.4854
56.3750,-0.368735,-0.298469,1.345386,-12.5243
56.3910,-0.367381,-0.297529,1.345325,-12.4195
56.4070,-0.366000,-0.296795,1.345372,-12.2408
56.4380,-0.364260,-0.295709,1.345125,-12.0417
56.4540,-0.363639,-0.296162,1.345543,-12.1836
56.4690,-0.362195,-0.295589,1.345220,-12.2356
56.5000,-0.361193,-0.295102,1.344177,-12.2769
56.5160,-0.359286,-0.294332,1.344546,-12.4352
56.5320,-0.358059,-0.293937,1.343357,-12.5125
56.5470,-0.356458,-0.293442,1.342885,-12.5285
56.5630,-0.354905,-0.292917,1.341889,-12.4933
56.5940,-0.353378,-0.292471,1.341343,-12.4965
56.6100,-0.351651,-0.291473,1.342075,-12.4960
56.6250,-0.350218,-0.291006,1.341658,-12.4874
56.6570,-0.348741,-0.290198,1.341923,-12.4520
56.6720,-0.347377,-0.289644,1.341838,-12.3570
56.6880,-0.346675,-0.289368,1.341201,-12.2338
56.7190,-0.345369,-0.288913,1.340893,-12.0928
56.7350,-0.343714,-0.288443,1.341086,-11.9860
56.7500,-0.342849,-0.288050,1.340210,-11.8746
56.7660,-0.341623,-0.287625,1.340112,-11.8328
56.7970,-0.340570,-0.287178,1.339630,-11.7721
56.8130,-0.339328,-0.286802,1.339451,-11.7763
56.8290,-0.338133,-0.286420,1.339307,-11.7401
56.8440,-0.336660,-0.285938,1.339143,-11.7444
56.8750,-0.335436,-0.285507,1.339017,-11.7218
56.8910,-0.334204,-0.285014,1.338867,-11.6991
56.9070,-0.332977,-0.284527,1.338651,-11.7087
56.9380,-0.331710,-0.284248,1.337776,-11.7717
56.9540,-0.330401,-0.284024,1.338076,-11.9329
56.9690,-0.329225,-0.282989,1.338930,-12.1501
57.0000,-0.328013,-0.282467,1.339083,-12.4045
57.0160,-0.326862,-0.282348,1.338212,-12.5631
57.0320,-0.325608,-0.281827,1.338323,-12.7295
57.0470,-0.323896,-0.281144,1.338003,-12.8305
57.0790,-0.323166,-0.280853,1.337270,-12.8755
57.0940,-0.322037,-0.280354,1.336812,-12.9005
57.1100,-0.320376,-0.279640,1.337128,-13.0465
57.1250,-0.319360,-0.279002,1.336950,-13.2307
57.1570,-0.318103,-0.278323,1.335904,-13.3729
57.1720,-0.317717,-0.278020,1.334826,-13.6128
57.1880,-0.316664,-0.277676,1.333853,-13.5347
57.2190,-0.315438,-0.276454,1.334439,-13.5390
57.2350,-0.314488,-0.275850,1.333930,-13.5144
57.2500,-0.313481,-0.275267,1.332872,-13.3578
57.2660,-0.312599,-0.274685,1.332359,-13.3975
57.2970,-0.312144,-0.274401,1.332127,-13.4357
57.3130,-0.311113,-0.273894,1.331265,-13.4843
57.3290,-0.309895,-0.272631,1.332014,-13.5331
57.3600,-0.308878,-0.272162,1.331448,-13.5046
57.3910,-0.307817,-0.271502,1.331096,-13.6226
57.3910,-0.306771,-0.270840,1.330737,-13.7715
57.4070,-0.305574,-0.270238,1.330037,-13.9265
57.4380,-0.304422,-0.269656,1.329497,-14.0564
57.4540,-0.303281,-0.269118,1.328878,-14.0305
57.4690,-0.302129,-0.268507,1.328297,-14.1321
57.4850,-0.300971,-0.267907,1.327635,-14.1551
57.5160,-0.299832,-0.267220,1.327076,-14.1958
57.5320,-0.298669,-0.266639,1.326362,-14.2554
57.5470,-0.297637,-0.266030,1.325898,-14.1751
57.5790,-0.296564,-0.265347,1.325467,-14.1747
57.5940,-0.295421,-0.263473,1.327399,-14.2257
57.6100,-0.294313,-0.262648,1.327054,-14.2177
57.6250,-0.293177,-0.261587,1.327290,-14.3671
57.6570,-0.292008,-0.260753,1.327145,-14.6052
57.6720,-0.290842,-0.260029,1.326917,-14.8437
57.6880,-0.289661,-0.259451,1.326716,-15.1836
57.7040,-0.288476,-0.258973,1.326561,-15.5284
57.7350,-0.287309,-0.258466,1.326401,-15.7501
57.7500,-0.286474,-0.259263,1.325805,-15.8039
57.7660,-0.285328,-0.259348,1.324733,-15.8302
57.7970,-0.284259,-0.258868,1.324798,-15.8051
57.8130,-0.283184,-0.258466,1.324657,-15.8281
57.8290,-0.282253,-0.258226,1.324440,-15.7249
57.8440,-0.281337,-0.257977,1.324199,-15.7902
57.8750,-0.280381,-0.257706,1.323714,-15.9394
57.8910,-0.279362,-0.257405,1.323488,-16.2133
57.9070,-0.278323,-0.257137,1.323291,-16.5421
57.9380,-0.277378,-0.256847,1.323075,-16.8599
57.9540,-0.276520,-0.256469,1.322684,-17.0052
57.9690,-0.275670,-0.255926,1.322598,-17.0972
57.9850,-0.274806,-0.255513,1.322448,-17.2996
58.0160,-0.273915,-0.255201,1.322167,-17.4883
58.0320,-0.272966,-0.254964,1.321827,-17.8440
58.0470,-0.271992,-0.254773,1.321515,-18.2007
58.0790,-0.271052,-0.254573,1.321324,-18.4935
58.0940,-0.269757,-0.253856,1.320795,-18.4918
58.1100,-0.268909,-0.253406,1.320583,-18.4417
58.1250,-0.268037,-0.252945,1.320444,-18.4056
58.1570,-0.267091,-0.252606,1.319877,-18.2642
58.1720,-0.266130,-0.252158,1.319492,-18.2487
58.1880,-0.265306,-0.251914,1.318877,-18.1466
58.2040,-0.264299,-0.251505,1.318720,-18.0391
58.2350,-0.263364,-0.251118,1.318790,-18.0952
58.2500,-0.262448,-0.250922,1.318130,-18.0190
58.2660,-0.261470,-0.250496,1.318214,-18.1478
58.2820,-0.260510,-0.250279,1.317514,-18.2374
58.3130,-0.259491,-0.250003,1.317348,-18.2018
58.3290,-0.258328,-0.249770,1.316904,-18.1703
58.3600,-0.257349,-0.249397,1.316778,-18.2432
58.3750,-0.256366,-0.249126,1.316301,-18.2821
58.3910,-0.255411,-0.248781,1.315977,-18.2302
58.4070,-0.254553,-0.248432,1.315522,-18.1476
58.4220,-0.253627,-0.248064,1.315252,-18.0396
58.4540,-0.252722,-0.247690,1.314656,-17.9359
58.4690,-0.251639,-0.247208,1.314433,-17.8887
58.4850,-0.250575,-0.246880,1.314064,-17.8924
58.5160,-0.249491,-0.246592,1.313662,-17.9049
58.5320,-0.248434,-0.246267,1.313104,-17.8722
58.5470,-0.247409,-0.246125,1.312230,-17.7263
58.5630,-0.246384,-0.245966,1.311398,-17.6115
58.5940,-0.245014,-0.245077,1.311785,-17.7715
58.6100,-0.243904,-0.244538,1.311563,-17.9708
58.6250,-0.242624,-0.243909,1.310998,-18.0966
58.6570,-0.241503,-0.243330,1.310768,-18.3356
58.6720,-0.240368,-0.242751,1.310449,-18.5425
58.6880,-0.239220,-0.242173,1.310045,-18.7026
58.7190,-0.238099,-0.241800,1.309542,-18.7099
58.7350,-0.236910,-0.241286,1.308979,-18.7332
58.7500,-0.235722,-0.240874,1.308465,-18.8747
58.7660,-0.234439,-0.240336,1.308182,-19.0089
58.7970,-0.233184,-0.239880,1.307622,-19.0626
58.8130,-0.231955,-0.239792,1.306731,-19.1180
58.8290,-0.230490,-0.239239,1.306467,-19.3293
58.8440,-0.229147,-0.238872,1.305709,-19.5064
58.8750,-0.227704,-0.238340,1.305453,-19.7167
58.8910,-0.226397,-0.238074,1.304973,-19.9363
58.9070,-0.225064,-0.237548,1.304506,-20.1415
58.9220,-0.223743,-0.237175,1.303525,-20.2385
58.9540,-0.222420,-0.236829,1.302493,-20.3679
58.9690,-0.220973,-0.236152,1.302260,-20.4698
58.9850,-0.219597,-0.235579,1.301992,-20.7337
59.0160,-0.218249,-0.234987,1.301745,-21.0342
59.0320,-0.217020,-0.234446,1.301122,-21.2009
59.0470,-0.215728,-0.233900,1.300323,-21.3008
59.0630,-0.214451,-0.233462,1.299569,-21.3703
59.0940,-0.213129,-0.233089,1.298904,-21.3665
59.1100,-0.211793,-0.232771,1.298297,-21.3336
59.1410,-0.210486,-0.232480,1.297737,-21.3188
59.1570,-0.209246,-0.233343,1.296767,-21.1633
59.1720,-0.208012,-0.233241,1.296177,-21.1570
59.1880,-0.206804,-0.233137,1.295595,-21.1029
59.2040,-0.205616,-0.233050,1.295073,-21.0135
59.2350,-0.204408,-0.233027,1.294596,-20.9981
59.2500,-0.203195,-0.233135,1.294090,-21.0540
59.2660,-0.201962,-0.233343,1.293537,-21.0872
59.2820,-0.200677,-0.233610,1.292969,-21.0319
59.3130,-0.199344,-0.233931,1.292361,-20.9296
59.3290,-0.198012,-0.234309,1.291721,-20.8148
59.3440,-0.196648,-0.234724,1.291100,-20.6854
59.3750,-0.195261,-0.235154,1.290430,-20.5652
59.3910,-0.191807,-0.233562,1.294603,-20.5129
59.4070,-0.190144,-0.233930,1.294408,-20.5958
59.4220,-0.188481,-0.234376,1.294164,-20.4912
59.4540,-0.186769,-0.234867,1.293803,-20.2647
59.4690,-0.185090,-0.235258,1.293658,-20.2705
59.4850,-0.183377,-0.235712,1.293405,-20.2955
59.5160,-0.181637,-0.236210,1.292665,-20.2758
59.5320,-0.179995,-0.236585,1.292448,-20.2804
59.5470,-0.178319,-0.237096,1.291868,-20.1627
59.5790,-0.176606,-0.237655,1.291292,-20.0897
59.5940,-0.174800,-0.238233,1.291036,-20.1177
59.6100,-0.173010,-0.238976,1.290574,-20.2362
59.6250,-0.171140,-0.239837,1.289987,-20.3102
59.6570,-0.169039,-0.240741,1.289079,-20.4150
59.6720,-0.166859,-0.241543,1.288620,-20.2729
59.6880,-0.164490,-0.242357,1.287922,-20.3053
59.7040,-0.162174,-0.243393,1.287222,-20.3504
59.7350,-0.159867,-0.244512,1.286402,-20.1097
59.7500,-0.157712,-0.245539,1.285918,-19.8601
59.7660,-0.155667,-0.246532,1.285633,-19.5548
59.7820,-0.153689,-0.247561,1.285386,-19.2863
59.8130,-0.151471,-0.248033,1.286314,-19.1761
59.8290,-0.149573,-0.249640,1.286245,-18.9731
59.8440,-0.147654,-0.250996,1.285831,-18.6362
59.8750,-0.145649,-0.252340,1.285285,-18.3543
59.8910,-0.143564,-0.253625,1.284620,-18.3571
59.9070,-0.142469,-0.254290,1.284106,-18.4955
59.9220,-0.139410,-0.255106,1.284293,-18.7795
59.9540,-0.137228,-0.256144,1.283633,-18.7317
59.9690,-0.135153,-0.257343,1.283230,-18.8862
59.9850,-0.133594,-0.257885,1.283349,-19.1918
60.0160,-0.131952,-0.258786,1.283195,-19.4072
60.0320,-0.130302,-0.259709,1.282921,-19.6238
60.0470,-0.128687,-0.260656,1.282635,-19.8743
60.0790,-0.127084,-0.261587,1.282277,-20.0859
60.0940,-0.125516,-0.262520,1.281889,-20.2952
60.1100,-0.123992,-0.263446,1.281485,-20.4916
60.1250,-0.122540,-0.264370,1.281108,-20.6556
60.1570,-0.121356,-0.266120,1.280570,-20.6807
60.1720,-0.120038,-0.267513,1.279989,-20.6281
60.1880,-0.118741,-0.268889,1.279428,-20.3631
60.2040,-0.117579,-0.268869,1.280806,-20.5008
60.2350,-0.116269,-0.269715,1.280799,-20.6640
60.2500,-0.114901,-0.270539,1.280614,-20.8036
60.2660,-0.113550,-0.271415,1.280486,-20.9343
60.2820,-0.112225,-0.272255,1.280534,-20.9594
60.3130,-0.110901,-0.273138,1.280446,-20.8533
60.3290,-0.109498,-0.274121,1.280381,-20.7275
60.3440,-0.108112,-0.275151,1.279922,-20.4524
60.3750,-0.106686,-0.276042,1.279986,-20.2831
60.3910,-0.105311,-0.276964,1.280241,-20.2981
60.4070,-0.104007,-0.278073,1.280253,-20.3464
60.4220,-0.102735,-0.279107,1.280527,-20.4862
60.4540,-0.101445,-0.280349,1.280426,-20.4203
60.4690,-0.100148,-0.281565,1.280287,-20.3546
60.4850,-0.098860,-0.282753,1.280102,-20.4873
60.5160,-0.097540,-0.284025,1.279728,-20.5986
60.5320,-0.096209,-0.285253,1.279498,-20.7254
60.5470,-0.094936,-0.286539,1.279237,-20.8981
60.5630,-0.093623,-0.287967,1.278844,-21.0444
60.5940,-0.092315,-0.289395,1.278273,-20.9276
60.6100,-0.093624,-0.292939,1.279063,-20.7946
60.6250,-0.093177,-0.295005,1.279152,-20.8157
60.6410,-0.091946,-0.296382,1.278485,-20.9379
60.6720,-0.090999,-0.297936,1.278322,-21.0508
60.6880,-0.089381,-0.298791,1.277983,-21.0436
60.7040,-0.088655,-0.300642,1.276183,-20.9665
60.7350,-0.087086,-0.301143,1.277085,-20.9752
60.7500,-0.086007,-0.302410,1.277522,-21.1545
60.7660,-0.084653,-0.303441,1.276526,-21.1563
60.7820,-0.083761,-0.304901,1.276308,-21.2038
60.8130,-0.082866,-0.306464,1.276119,-21.2528
60.8290,-0.082576,-0.308757,1.274729,-21.2767
60.8440,-0.081925,-0.310563,1.273563,-21.2072
60.8750,-0.081249,-0.312092,1.272993,-21.0039
60.8910,-0.080571,-0.313712,1.272385,-20.7910
60.9070,-0.079743,-0.314660,1.271625,-20.6581
60.9220,-0.079062,-0.315799,1.271268,-20.5333
60.9540,-0.078470,-0.316981,1.271050,-20.4065
60.9690,-0.077970,-0.318434,1.270674,-20.2838
60.9850,-0.077368,-0.319453,1.270880,-20.2230
61.0160,-0.076789,-0.320550,1.270943,-20.2246
61.0320,-0.076221,-0.321706,1.270910,-20.2005
61.0470,-0.072958,-0.321052,1.275957,-20.1779
61.0630,-0.072161,-0.322458,1.277538,-20.0522
61.0940,-0.071500,-0.324007,1.278204,-19.8410
61.1100,-0.070572,-0.325261,1.278133,-19.6212
61.1250,-0.070065,-0.326850,1.278452,-19.4659
61.1410,-0.069293,-0.328299,1.278729,-19.3568
61.1720,-0.068548,-0.329814,1.278974,-19.2639
61.1880,-0.068170,-0.332201,1.277638,-19.1371
61.2040,-0.067435,-0.333869,1.277649,-19.0404
61.2350,-0.066729,-0.334955,1.278568,-19.0528
61.2500,-0.065987,-0.336542,1.278660,-19.0481
61.2660,-0.065232,-0.338129,1.278720,-19.0298
61.2820,-0.063736,-0.339184,1.277731,-19.0660
61.3130,-0.062282,-0.340386,1.276850,-19.0450
61.3290,-0.060884,-0.341801,1.275853,-19.0286
61.3440,-0.059817,-0.342844,1.275904,-19.0161
61.3750,-0.058333,-0.344212,1.275005,-18.8265
61.3910,-0.056672,-0.345836,1.274453,-18.5112
61.4070,-0.055300,-0.347424,1.273738,-18.1728
61.4220,-0.054387,-0.348572,1.273650,-18.1786
61.4540,-0.053136,-0.349903,1.273386,-18.1699
61.4690,-0.051873,-0.351173,1.273005,-18.3101
61.4850,-0.052234,-0.356323,1.272528,-18.3103
61.5000,-0.050955,-0.357677,1.272067,-18.5464
61.5320,-0.049424,-0.358891,1.271442,-18.8084
61.5470,-0.050462,-0.356911,1.272599,-19.0753
61.5630,-0.049148,-0.357759,1.272143,-19.1422
61.5940,-0.049851,-0.362742,1.271615,-19.0143
61.6100,-0.048609,-0.363373,1.270734,-18.7321
61.6250,-0.046898,-0.361633,1.271304,-18.5764
61.6410,-0.047293,-0.365955,1.270785,-18.2114
61.6720,-0.046068,-0.366590,1.270518,-18.0123
61.6880,-0.044814,-0.367143,1.270327,-17.8775
61.7040,-0.042309,-0.366793,1.269886,-17.6450
61.7350,-0.040861,-0.367014,1.269722,-17.5182
61.7500,-0.039361,-0.367196,1.269674,-17.5394
61.7660,-0.037815,-0.367386,1.269583,-17.6839
61.7970,-0.036118,-0.366844,1.270552,-17.9587
61.8130,-0.035455,-0.366545,1.270515,-18.1964
61.8290,-0.034026,-0.367370,1.270693,-18.2339
61.8440,-0.032373,-0.368108,1.270709,-18.3760
61.8750,-0.030520,-0.368218,1.270554,-18.6321
61.8910,-0.028521,-0.368376,1.270299,-18.7945
61.9070,-0.026373,-0.368450,1.270016,-18.8025
61.9220,-0.024138,-0.368718,1.269583,-18.9076
61.9540,-0.026214,-0.372233,1.271705,-18.8812
61.9690,-0.024319,-0.372589,1.271735,-18.8814
61.9850,-0.022751,-0.373167,1.271988,-18.8073
62.0000,-0.020848,-0.377240,1.271173,-18.8743
62.0320,-0.019121,-0.377695,1.271119,-18.9755
62.0470,-0.016357,-0.377927,1.271566,-18.9535
62.0630,-0.014411,-0.378592,1.271872,-19.0319
62.0940,-0.011991,-0.379230,1.272605,-18.9689
62.1100,-0.009556,-0.382592,1.272609,-18.9918
62.1250,-0.007228,-0.383594,1.272670,-18.9147
62.1410,-0.004823,-0.384701,1.272543,-18.8687
62.1720,-0.002423,-0.385875,1.272466,-18.8149
62.1880,-0.002510,-0.379841,1.275952,-18.8256
62.2040,-0.000233,-0.380798,1.276430,-18.7936
62.2350,0.001863,-0.380723,1.277683,-18.9954
62.2500,0.004122,-0.381489,1.277846,-19.1708
62.2660,0.006314,-0.381626,1.278461,-19.5147
62.2970,0.008569,-0.381762,1.278781,-19.6201
62.3130,0.011788,-0.383099,1.278696,-19.5169
62.3290,0.014085,-0.383258,1.279234,-19.5591
62.3440,0.015236,-0.387064,1.279358,-19.6132
62.3750,0.017265,-0.387525,1.279967,-19.6023
62.3910,0.019255,-0.387940,1.280561,-19.5851
62.4070,0.020809,-0.390038,1.280638,-19.6276
62.4220,0.022770,-0.390637,1.281050,-19.7053
62.4540,0.024700,-0.391312,1.281500,-19.8979
62.4690,0.026591,-0.392081,1.281964,-20.1696
62.4850,0.028417,-0.392917,1.282364,-20.4545
62.5000,0.030188,-0.393814,1.282697,-20.7405
62.5320,0.031889,-0.394739,1.282970,-21.0046
62.5470,0.033486,-0.395663,1.283169,-21.2532
62.5630,0.031775,-0.393717,1.283914,-21.3340
62.5940,0.032859,-0.394209,1.284192,-21.5710
62.6100,0.033851,-0.394600,1.284310,-21.8110
62.6250,0.038334,-0.389334,1.291022,-22.2421
62.6410,0.038844,-0.389541,1.291801,-22.5961
62.6720,0.039767,-0.389396,1.292014,-22.7701
62.6880,0.041044,-0.388977,1.292431,-22.9134
62.7040,0.042345,-0.388442,1.292771,-23.0951
62.7350,0.043525,-0.387777,1.293035,-23.3095
62.7500,0.044499,-0.387050,1.292248,-23.5226
62.7660,0.045785,-0.386069,1.293342,-23.7283
62.7820,0.046240,-0.385768,1.292361,-23.7312
62.8130,0.046666,-0.384879,1.292505,-23.6897
62.8290,0.046803,-0.385036,1.291069,-23.6051
62.8440,0.048373,-0.383692,1.294083,-23.5047
62.8600,0.049123,-0.382982,1.293419,-23.1050
62.8910,0.049159,-0.382486,1.292412,-22.9970
62.9070,0.049266,-0.381811,1.291255,-22.9543
62.9220,0.049228,-0.380681,1.290936,-22.9427
62.9540,0.054849,-0.377436,1.290764,-22.9575
62.9690,0.054737,-0.373869,1.292515,-23.2175
63.0000,0.055065,-0.371957,1.292383,-23.3449
63.0160,0.055323,-0.369907,1.292174,-23.4863
63.0320,0.053084,-0.372239,1.291094,-23.5274
63.0470,0.053068,-0.370447,1.290017,-23.5666
63.0630,0.051289,-0.367564,1.291916,-23.7876
63.0940,0.049567,-0.366418,1.293059,-23.9922
63.1100,0.048916,-0.364489,1.292985,-24.0895
63.1410,0.048302,-0.362489,1.292721,-24.0716
63.1410,0.048848,-0.360103,1.291909,-23.8894
63.1720,0.049159,-0.357791,1.290453,-23.6707
63.1880,0.050198,-0.353740,1.288947,-23.2903
63.2040,0.049976,-0.351496,1.288647,-23.2855
63.2350,0.049624,-0.348207,1.289603,-23.4368
63.2500,0.047150,-0.349650,1.289399,-23.5533
